file,start_time,end_time,PIKA
./audio_data\Original_data\PIKARU6_20240721_140002.wav,504.68,504.98,True
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-258111-T2_20210623_050000.mp3,11.88,12.18,False
./audio_data\Original_data\PIKARU9_20240724_125002.wav,382.8,383.1,True
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T5_20210703_051500.mp3,37.84,38.14,False
./audio_data\Original_data\PIKARU6_20240721_140002.wav,242.88,243.18,True
./audio_data\Original_data\PIKARU15_20240726_194002.wav,304.92,305.22,False
./audio_data\Original_data\STE-038.wav,396.66,396.96,False
./audio_data\New_data\PIKARU6_20240722_114002.wav,2.42,2.72,True
./audio_data\Original_data\PIKARU23_20240808_202002.wav,90.86,91.16,False
./audio_data\Original_data\PIKARU8_20240725_093002.wav,375.1,375.4,True
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-248919-T2_20210617_061500.mp3,259.38,259.68,True
./audio_data\Original_data\PIKARU5_20240726_142002.wav,224.4,224.7,False
./audio_data\Original_data\PIKARU8_20240722_145002.wav,40.04,40.34,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-261611-S3_20210615_074500.mp3,125.4,125.7,False
./audio_data\Original_data\PIKARU4_20240720_141002.wav,213.4,213.7,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T5_20210703_051500.mp3,61.6,61.9,True
./audio_data\Original_data\PIKARU23_20240809_192002.wav,293.26,293.56,False
./audio_data\Original_data\PIKARU12_20240729_094002.wav,201.08,201.38,True
./audio_data\Original_data\PIKARU4_20240720_141002.wav,198.0,198.3,False
./audio_data\New_data\PIKARU7_20240722_110002.wav,45.98,46.28,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-248350-S2_20210622_041500.mp3,177.76,178.06,True
./audio_data\New_data\PIKARU10_20240726_122002.wav,163.68,163.98000000000002,False
./audio_data\Original_data\PIKARU1_20240718_175002.wav,276.1,276.40000000000003,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-266936-T2_20210621_030000.mp3,201.08,201.38,False
./audio_data\Original_data\PIKARU4_20240722_113002.wav,185.24,185.54,False
./audio_data\New_data\PIKARU7_20240722_110002.wav,119.02,119.32,True
./audio_data\Original_data\PIKARU25_20240810_185002.wav,50.38,50.68,False
./audio_data\Original_data\PIKARU12_20240729_094002.wav,131.34,131.64,True
./audio_data\Original_data\PIKARU10_20240724_133002.wav,582.56,582.8599999999999,True
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-259270-T3_20210627_074500.mp3,284.9,285.2,True
./audio_data\Original_data\PIKARU10_20240719_150002.wav,445.28,445.58,False
./audio_data\New_data\PIKARU14_20240731_124002.wav,186.56,186.86,False
./audio_data\Original_data\STE-038.wav,137.72,138.02,True
./audio_data\New_data\PIKARU14_20240729_120002.wav,80.74,81.03999999999999,False
./audio_data\Original_data\PIKARU25_20240811_190002.wav,588.94,589.24,True
./audio_data\Original_data\PIKARU1_20240725_135002.wav,182.38,182.68,True
./audio_data\New_data\PIKARU15_20240731_150002.wav,144.54,144.84,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T1_20210612_083000.mp3,129.14,129.44,True
./audio_data\Original_data\PIKARU13_20240729_074002.wav,343.86,344.16,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T4_20210610_060000.mp3,239.58,239.88,False
./audio_data\Original_data\PIKARU8_20240725_093002.wav,405.68,405.98,True
./audio_data\Original_data\PIKARU25_20240808_193002.wav,30.58,30.88,False
./audio_data\Original_data\PIKARU11_20240729_084002.wav,440.22,440.52,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-259270-T3_20210704_083000.mp3,179.52,179.82000000000002,True
./audio_data\Original_data\PIKARU8_20240719_081002.wav,269.94,270.24,False
./audio_data\Original_data\PIKARU8_20240725_093002.wav,396.0,396.3,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T4_20210610_060000.mp3,113.3,113.6,True
./audio_data\New_data\PIKARU14_20240727_133002.wav,221.1,221.4,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-258111-T2_20210623_050000.mp3,86.68,86.98,True
./audio_data\Original_data\STE-038.wav,408.54,408.84,False
./audio_data\New_data\PIKARU14_20240727_133002.wav,366.08,366.38,False
./audio_data\New_data\PIKARU11_20240727_104002.wav,491.26,491.56,True
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-259270-T3_20210702_051500.mp3,279.84,280.14,True
./audio_data\New_data\PIKARU14_20240731_124002.wav,520.3,520.5999999999999,False
./audio_data\Original_data\PIKARU25_20240809_151002.wav,479.16,479.46,False
./audio_data\Original_data\STE-040.wav,1.76,2.06,False
./audio_data\New_data\PIKARU8_20240720_133002.wav,103.18,103.48,False
./audio_data\New_data\PIKARU12_20240731_173002.wav,364.54,364.84,False
./audio_data\Original_data\PIKARU13_20240728_123002.wav,54.78,55.08,False
./audio_data\Original_data\PIKARU2_20240725_170002.wav,301.62,301.92,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T1_20210613_033000.mp3,28.82,29.12,True
./audio_data\Original_data\PIKARU23_20240810_095002.wav,525.58,525.88,False
./audio_data\Original_data\PIKARU3_20240725_154002.wav,251.9,252.2,True
./audio_data\Original_data\PIKARU8_20240722_145002.wav,239.14,239.44,False
./audio_data\Original_data\PIKARU2_20240724_090002.wav,313.06,313.36,True
./audio_data\CWS\CWS-NOR_EG-CARIB-A3_20190706_043000.mp3,155.1,155.4,False
./audio_data\Original_data\PIKARU7_20240722_171002.wav,7.92,8.22,True
./audio_data\Original_data\PIKARU25_20240811_190002.wav,589.16,589.4599999999999,True
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-261611-S3_20210711_044500.mp3,115.5,115.8,True
./audio_data\Original_data\PIKARU13_20240729_074002.wav,463.1,463.4,False
./audio_data\Original_data\PIKARU24_20240810_093002.wav,477.62,477.92,False
./audio_data\Original_data\PIKARU25_20240810_083002.wav,38.72,39.02,True
./audio_data\Original_data\PIKARU25_20240811_131002.wav,106.26,106.56,True
./audio_data\Original_data\PIKARU1_20240718_175002.wav,107.58,107.88,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T5_20210703_051500.mp3,147.84,148.14,True
./audio_data\Original_data\STE-045.wav,7.7,8.0,True
./audio_data\CWS\CWS-NOR_EG-CARIB-A3_20190706_043000.mp3,8.36,8.66,False
./audio_data\Original_data\PIKARU25_20240810_185002.wav,528.88,529.18,False
./audio_data\Original_data\PIKARU9_20240725_162002.wav,480.7,481.0,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T1_20210613_033000.mp3,110.88,111.18,False
./audio_data\New_data\PIKARU14_20240729_120002.wav,570.46,570.76,True
./audio_data\New_data\PIKARU6_20240722_114002.wav,40.48,40.78,True
./audio_data\Original_data\PIKARU14_20240728_102002.wav,411.84,412.14,False
./audio_data\Original_data\PIKARU23_20240809_192002.wav,0.22,0.52,True
./audio_data\New_data\PIKARU6_20240722_114002.wav,17.16,17.46,True
./audio_data\New_data\PIKARU7_20240722_110002.wav,111.54,111.84,True
./audio_data\New_data\PIKARU1_20240724_125002.wav,143.66,143.96,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T1_20210612_083000.mp3,7.7,8.0,False
./audio_data\New_data\PIKARU14_20240727_133002.wav,154.0,154.3,False
./audio_data\Original_data\PIKARU9_20240724_125002.wav,406.78,407.08,False
./audio_data\Original_data\PIKARU22_20240813_085002.wav,315.92,316.22,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-266936-T2_20210621_030000.mp3,33.88,34.18,True
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-248350-S2_20210622_041500.mp3,177.98,178.28,True
./audio_data\Original_data\PIKARU25_20240808_193002.wav,266.86,267.16,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-266936-T2_20210621_030000.mp3,58.3,58.6,True
./audio_data\New_data\PIKARU6_20240722_114002.wav,67.1,67.39999999999999,True
./audio_data\Original_data\PIKARU3_20240720_112002.wav,556.82,557.12,False
./audio_data\Original_data\PIKARU8_20240722_145002.wav,433.18,433.48,False
./audio_data\New_data\PIKARU10_20240726_122002.wav,323.4,323.7,False
./audio_data\New_data\PIKARU3_20240724_101002.wav,492.58,492.88,False
./audio_data\Original_data\PIKARU8_20240719_081002.wav,8.58,8.88,True
./audio_data\Original_data\STE-038.wav,137.5,137.8,True
./audio_data\Original_data\PIKARU5_20240726_142002.wav,103.84,104.14,False
./audio_data\Original_data\STE-038.wav,159.06,159.36,False
./audio_data\CWS\CWS-NOR_YTHEMP-SEM-288569-T2_20210707_033000.mp3,12.54,12.84,False
./audio_data\Original_data\PIKARU10_20240720_182002.wav,450.56,450.86,False
./audio_data\Original_data\PIKARU4_20240720_141002.wav,176.0,176.3,False
./audio_data\Original_data\PIKARU23_20240808_202002.wav,97.24,97.54,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-248350-S2_20210622_041500.mp3,119.68,119.98,False
./audio_data\Original_data\PIKARU10_20240720_182002.wav,531.08,531.38,False
./audio_data\Original_data\PIKARU14_20240731_162002.wav,311.96,312.26,False
./audio_data\Original_data\PIKARU9_20240720_102002.wav,522.06,522.3599999999999,False
./audio_data\Original_data\PIKARU1_20240719_095002.wav,463.32,463.62,False
./audio_data\Original_data\PIKARU25_20240808_193002.wav,266.42,266.72,False
./audio_data\New_data\PIKARU15_20240731_150002.wav,109.78,110.08,False
./audio_data\Original_data\PIKARU25_20240808_193002.wav,388.74,389.04,False
./audio_data\Original_data\PIKARU12_20240729_094002.wav,64.68,64.98,False
./audio_data\New_data\PIKARU6_20240718_181002.wav,404.14,404.44,False
./audio_data\Original_data\PIKARU11_20240731_100002.wav,31.46,31.76,False
./audio_data\Original_data\PIKARU25_20240808_193002.wav,489.06,489.36,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-266936-T2_20210714_070000.mp3,278.96,279.26,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T2_20210614_031500.mp3,112.64,112.94,False
./audio_data\Original_data\STE-039.wav,95.26,95.56,True
./audio_data\Original_data\PIKARU9_20240720_102002.wav,226.38,226.68,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-248350-S2_20210708_064500.mp3,153.12,153.42000000000002,False
./audio_data\Original_data\PIKARU7_20240722_171002.wav,255.2,255.5,True
./audio_data\New_data\PIKARU8_20240720_133002.wav,283.14,283.44,False
./audio_data\Original_data\PIKARU25_20240808_193002.wav,573.1,573.4,True
./audio_data\Original_data\PIKARU23_20240808_202002.wav,229.24,229.54,False
./audio_data\Original_data\PIKARU23_20240809_192002.wav,446.16,446.46,True
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-248350-S2_20210622_041500.mp3,280.28,280.58,True
./audio_data\Original_data\PIKARU9_20240725_162002.wav,393.14,393.44,False
./audio_data\Original_data\PIKARU23_20240813_084002.wav,422.62,422.92,False
./audio_data\Original_data\PIKARU4_20240722_113002.wav,364.1,364.4,False
./audio_data\Original_data\PIKARU1_20240725_135002.wav,405.68,405.98,True
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-248350-S2_20210622_041500.mp3,288.2,288.5,True
./audio_data\Original_data\PIKARU4_20240722_113002.wav,507.1,507.4,False
./audio_data\Original_data\PIKARU7_20240722_171002.wav,282.26,282.56,True
./audio_data\Original_data\PIKARU8_20240722_145002.wav,553.96,554.26,False
./audio_data\Original_data\PIKARU10_20240724_133002.wav,561.88,562.18,False
./audio_data\Original_data\PIKARU4_20240724_192002.wav,164.12,164.42000000000002,False
./audio_data\Original_data\PIKARU4_20240724_192002.wav,545.82,546.12,False
./audio_data\New_data\PIKARU11_20240728_092002.wav,410.08,410.38,False
./audio_data\Original_data\PIKARU7_20240722_171002.wav,200.2,200.5,True
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T2_20210607_034500.mp3,167.2,167.5,False
./audio_data\New_data\PIKARU15_20240727_164002.wav,132.88,133.18,False
./audio_data\Original_data\PIKARU15_20240729_113002.wav,210.76,211.06,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T4_20210610_060000.mp3,195.36,195.66000000000005,False
./audio_data\Original_data\PIKARU23_20240810_095002.wav,385.22,385.52,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T1_20210712_071500.mp3,26.4,26.7,True
./audio_data\New_data\PIKARU3_20240724_101002.wav,366.3,366.6,True
./audio_data\New_data\PIKARU10_20240726_122002.wav,370.26,370.56,False
./audio_data\New_data\PIKARU23_20240812_183002.wav,29.26,29.56,False
./audio_data\Original_data\PIKARU25_20240809_100002.wav,590.92,591.2199999999999,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-259270-T3_20210702_051500.mp3,264.66,264.96000000000004,True
./audio_data\Original_data\PIKARU11_20240728_131002.wav,309.54,309.84000000000003,False
./audio_data\Original_data\PIKARU11_20240731_100002.wav,277.2,277.5,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T3_20210607_030000.mp3,80.74,81.03999999999999,False
./audio_data\Original_data\PIKARU10_20240724_133002.wav,562.98,563.28,True
./audio_data\New_data\PIKARU23_20240812_183002.wav,141.02,141.32000000000002,False
./audio_data\Original_data\PIKARU13_20240801_084002.wav,567.82,568.12,True
./audio_data\New_data\PIKARU8_20240720_133002.wav,401.28,401.58,True
./audio_data\Original_data\PIKARU8_20240722_145002.wav,461.12,461.42,False
./audio_data\New_data\PIKARU14_20240727_133002.wav,439.12,439.42,False
./audio_data\New_data\PIKARU1_20240724_125002.wav,192.94,193.24,False
./audio_data\Original_data\PIKARU23_20240813_084002.wav,328.9,329.2,False
./audio_data\Original_data\PIKARU5_20240719_150002.wav,256.3,256.6,False
./audio_data\Original_data\PIKARU12_20240728_095002.wav,262.46,262.76,False
./audio_data\New_data\PIKARU15_20240731_150002.wav,210.54,210.84,False
./audio_data\New_data\PIKARU14_20240731_124002.wav,140.14,140.44,False
./audio_data\New_data\PIKARU5_20240724_115002.wav,344.96,345.26,False
./audio_data\Original_data\PIKARU4_20240724_192002.wav,228.14,228.44,False
./audio_data\New_data\PIKARU6_20240718_181002.wav,455.62,455.92,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-254641-T1_20210628_070000.mp3,27.94,28.24,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-248350-S2_20210708_064500.mp3,129.36,129.66000000000005,True
./audio_data\Original_data\PIKARU15_20240726_194002.wav,134.86,135.16000000000005,True
./audio_data\New_data\PIKARU7_20240722_110002.wav,318.12,318.42,True
./audio_data\New_data\PIKARU12_20240731_173002.wav,359.92,360.22,False
./audio_data\Original_data\PIKARU12_20240729_094002.wav,281.6,281.90000000000003,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T2_20210614_031500.mp3,165.0,165.3,True
./audio_data\Original_data\PIKARU4_20240724_192002.wav,104.94,105.24,True
./audio_data\New_data\PIKARU3_20240724_101002.wav,358.16,358.46000000000004,False
./audio_data\Original_data\PIKARU12_20240731_110002.wav,386.98,387.28,False
./audio_data\Original_data\PIKARU1_20240725_135002.wav,205.7,206.0,True
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T1_20210613_033000.mp3,119.46,119.76,True
./audio_data\Original_data\PIKARU9_20240724_125002.wav,299.2,299.5,True
./audio_data\Original_data\PIKARU25_20240810_185002.wav,475.42,475.72,False
./audio_data\New_data\PIKARU12_20240731_173002.wav,216.48,216.78,False
./audio_data\Original_data\PIKARU13_20240801_084002.wav,79.42,79.72,False
./audio_data\Original_data\STE-044.wav,47.74,48.04,False
./audio_data\New_data\PIKARU6_20240722_114002.wav,507.54,507.84,True
./audio_data\New_data\PIKARU15_20240727_164002.wav,130.68,130.98000000000002,False
./audio_data\Original_data\PIKARU9_20240724_125002.wav,364.76,365.06,True
./audio_data\Original_data\PIKARU10_20240724_133002.wav,1.54,1.84,True
./audio_data\Original_data\PIKARU2_20240725_170002.wav,102.3,102.6,False
./audio_data\New_data\PIKARU7_20240722_110002.wav,371.36,371.66,True
./audio_data\Original_data\PIKARU3_20240720_112002.wav,178.86,179.16000000000005,False
./audio_data\Original_data\PIKARU15_20240726_194002.wav,576.18,576.4799999999999,False
./audio_data\New_data\PIKARU14_20240727_133002.wav,317.9,318.2,False
./audio_data\New_data\PIKARU3_20240724_101002.wav,362.56,362.86,True
./audio_data\Original_data\PIKARU9_20240725_162002.wav,112.42,112.72,True
./audio_data\Original_data\PIKARU11_20240728_131002.wav,459.8,460.1,False
./audio_data\New_data\PIKARU12_20240726_191002.wav,66.22,66.52,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T2_20210615_070000.mp3,290.4,290.7,False
./audio_data\Original_data\PIKARU12_20240729_094002.wav,299.42,299.72,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-248350-S2_20210622_041500.mp3,175.12,175.42000000000002,True
./audio_data\Original_data\PIKARU22_20240810_113002.wav,23.76,24.06,True
./audio_data\New_data\PIKARU6_20240722_114002.wav,115.06,115.36,True
./audio_data\New_data\PIKARU12_20240731_173002.wav,561.88,562.18,False
./audio_data\Original_data\PIKARU13_20240801_084002.wav,7.48,7.78,False
./audio_data\Original_data\PIKARU10_20240724_133002.wav,510.84,511.14,False
./audio_data\Original_data\PIKARU4_20240722_113002.wav,168.3,168.60000000000002,False
./audio_data\Original_data\PIKARU6_20240724_135002.wav,500.72,501.02,False
./audio_data\Original_data\PIKARU25_20240808_193002.wav,333.3,333.6,False
./audio_data\Original_data\PIKARU25_20240810_185002.wav,416.24,416.54,False
./audio_data\Original_data\PIKARU3_20240720_112002.wav,323.84,324.14,False
./audio_data\Original_data\PIKARU1_20240725_135002.wav,135.52,135.82000000000002,False
./audio_data\Original_data\PIKARU9_20240725_162002.wav,23.98,24.28,True
./audio_data\Original_data\PIKARU21_20240812_161002.wav,383.68,383.98,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-258111-T2_20210616_090000.mp3,65.34,65.64,False
./audio_data\Original_data\PIKARU14_20240729_163002.wav,200.42,200.72,False
./audio_data\Original_data\PIKARU8_20240725_093002.wav,385.44,385.74,True
./audio_data\Original_data\PIKARU8_20240722_145002.wav,178.86,179.16000000000005,True
./audio_data\New_data\PIKARU6_20240722_114002.wav,9.68,9.98,True
./audio_data\Original_data\PIKARU3_20240720_112002.wav,86.9,87.2,False
./audio_data\Original_data\Pika_Camp recording_1.wav,34.98,35.279999999999994,True
./audio_data\Original_data\PIKARU24_20240810_093002.wav,361.46,361.76,False
./audio_data\Original_data\PIKARU10_20240720_182002.wav,581.46,581.76,False
./audio_data\Original_data\Pika_Camp_recording_3.wav,54.34,54.64,False
./audio_data\Original_data\PIKARU10_20240720_182002.wav,139.48,139.78,True
./audio_data\New_data\PIKARU5_20240724_115002.wav,427.9,428.2,False
./audio_data\New_data\PIKARU14_20240727_133002.wav,415.36,415.66,False
./audio_data\New_data\PIKARU12_20240726_191002.wav,529.54,529.8399999999999,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T2_20210614_031500.mp3,139.92,140.22,True
./audio_data\Original_data\PIKARU23_20240810_095002.wav,176.66,176.96,False
./audio_data\Original_data\PIKARU22_20240810_113002.wav,467.28,467.58,False
./audio_data\Original_data\PIKARU7_20240724_162002.wav,506.88,507.18,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-258111-T4_20210628_043000.mp3,269.06,269.36,False
./audio_data\New_data\PIKARU6_20240718_181002.wav,399.52,399.82,False
./audio_data\Original_data\PIKARU7_20240724_162002.wav,424.16,424.46,True
./audio_data\Original_data\PIKARU22_20240810_113002.wav,26.4,26.7,True
./audio_data\Original_data\PIKARU7_20240722_171002.wav,208.56,208.86,True
./audio_data\CWS\CWS-NOR_EG-CARIB-A3_20190718_074500.mp3,93.94,94.24,True
./audio_data\New_data\PIKARU12_20240726_191002.wav,383.46,383.76,False
./audio_data\New_data\PIKARU6_20240722_114002.wav,30.14,30.44,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-259270-T3_20210627_074500.mp3,281.82,282.12,True
./audio_data\Original_data\PIKARU2_20240724_090002.wav,502.48,502.78,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-266936-T2_20210621_030000.mp3,58.52,58.82,True
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-259270-T1_20210701_070000.mp3,183.7,184.0,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-258111-T4_20210628_043000.mp3,152.68,152.98000000000002,False
./audio_data\Original_data\PIKARU25_20240811_131002.wav,251.24,251.54,False
./audio_data\Original_data\PIKARU12_20240729_094002.wav,327.58,327.88,False
./audio_data\Original_data\PIKARU12_20240729_094002.wav,201.74,202.04,False
./audio_data\New_data\PIKARU13_20240727_114002.wav,223.96,224.26,False
./audio_data\Original_data\STE-038.wav,144.54,144.84,False
./audio_data\Original_data\PIKARU12_20240729_094002.wav,275.66,275.96000000000004,False
./audio_data\Original_data\STE-048.wav,36.3,36.6,False
./audio_data\Original_data\PIKARU6_20240719_120002.wav,429.66,429.96,True
./audio_data\Original_data\PIKARU6_20240719_120002.wav,416.02,416.32,True
./audio_data\Original_data\PIKARU10_20240720_182002.wav,562.1,562.4,False
./audio_data\Original_data\PIKARU4_20240724_192002.wav,442.2,442.5,False
./audio_data\Original_data\STE-038.wav,275.22,275.52000000000004,False
./audio_data\Original_data\STE-047.wav,7.92,8.22,True
./audio_data\New_data\PIKARU9_20240719_124002.wav,500.28,500.58,False
./audio_data\Original_data\PIKARU11_20240731_100002.wav,61.82,62.12,False
./audio_data\Original_data\PIKARU11_20240728_131002.wav,503.36,503.66,False
./audio_data\Original_data\PIKARU5_20240727_094002.wav,550.88,551.18,False
./audio_data\Original_data\PIKARU8_20240722_145002.wav,375.32,375.62,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T1_20210612_083000.mp3,95.48,95.78,False
./audio_data\Original_data\PIKARU15_20240726_194002.wav,90.2,90.5,False
./audio_data\Original_data\PIKARU25_20240810_083002.wav,103.18,103.48,True
./audio_data\Original_data\PIKARU10_20240724_133002.wav,1.32,1.62,True
./audio_data\Original_data\STE-039.wav,140.58,140.88000000000002,False
./audio_data\Original_data\PIKARU15_20240731_092002.wav,506.22,506.52,False
./audio_data\Original_data\PIKARU23_20240808_202002.wav,597.08,597.38,False
./audio_data\Original_data\PIKARU22_20240813_085002.wav,347.38,347.68,False
./audio_data\New_data\PIKARU23_20240809_183002.wav,72.16,72.46,False
./audio_data\Original_data\PIKARU8_20240722_145002.wav,186.34,186.64,True
./audio_data\New_data\PIKARU10_20240726_122002.wav,325.6,325.90000000000003,True
./audio_data\Original_data\STE-040.wav,49.5,49.8,False
./audio_data\Original_data\PIKARU9_20240725_162002.wav,433.4,433.7,False
./audio_data\New_data\PIKARU3_20240724_101002.wav,14.3,14.6,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-259270-T1_20210616_080000.mp3,137.5,137.8,True
./audio_data\Original_data\PIKARU9_20240725_162002.wav,125.62,125.92,True
./audio_data\Original_data\PIKARU4_20240722_113002.wav,229.68,229.98,False
./audio_data\Original_data\PIKARU9_20240724_125002.wav,412.5,412.8,False
./audio_data\New_data\PIKARU3_20240724_101002.wav,154.22,154.52,False
./audio_data\Original_data\PIKARU4_20240722_113002.wav,548.24,548.54,True
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-248350-S2_20210622_041500.mp3,157.3,157.60000000000002,False
./audio_data\New_data\PIKARU11_20240727_104002.wav,125.84,126.14,False
./audio_data\Original_data\PIKARU1_20240719_095002.wav,181.94,182.24,False
./audio_data\Original_data\PIKARU12_20240727_121002.wav,359.04,359.34000000000003,False
./audio_data\New_data\PIKARU10_20240726_122002.wav,572.44,572.74,True
./audio_data\New_data\PIKARU10_20240726_122002.wav,581.24,581.54,True
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-266936-T2_20210621_030000.mp3,53.24,53.54,True
./audio_data\Original_data\PIKARU6_20240721_140002.wav,464.2,464.5,True
./audio_data\Original_data\PIKARU6_20240719_120002.wav,374.22,374.52,True
./audio_data\New_data\PIKARU6_20240722_114002.wav,215.6,215.9,False
./audio_data\New_data\PIKARU9_20240719_124002.wav,548.9,549.1999999999999,False
./audio_data\New_data\PIKARU6_20240722_114002.wav,507.1,507.4,True
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T1_20210615_044500.mp3,245.52,245.82,False
./audio_data\Original_data\PIKARU4_20240720_141002.wav,249.04,249.34,False
./audio_data\Original_data\PIKARU23_20240810_095002.wav,552.42,552.7199999999999,False
./audio_data\New_data\PIKARU2_20240718_173002.wav,570.68,570.9799999999999,False
./audio_data\Original_data\PIKARU10_20240724_133002.wav,507.98,508.28,False
./audio_data\Original_data\STE-039.wav,156.42,156.72,False
./audio_data\Original_data\PIKARU15_20240731_092002.wav,387.64,387.94,False
./audio_data\Original_data\PIKARU21_20240812_161002.wav,364.76,365.06,False
./audio_data\Original_data\PIKARU14_20240731_162002.wav,103.18,103.48,True
./audio_data\Original_data\PIKARU5_20240719_150002.wav,533.06,533.3599999999999,False
./audio_data\Original_data\STE-039.wav,155.1,155.4,False
./audio_data\Original_data\PIKARU4_20240724_192002.wav,384.12,384.42,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-248919-T2_20210617_061500.mp3,208.34,208.64,False
./audio_data\Original_data\PIKARU10_20240724_133002.wav,124.52,124.82,False
./audio_data\New_data\PIKARU15_20240731_150002.wav,387.86,388.16,False
./audio_data\New_data\PIKARU6_20240722_114002.wav,81.84,82.14,True
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-258111-T2_20210623_050000.mp3,174.46,174.76000000000002,False
./audio_data\New_data\PIKARU14_20240729_120002.wav,564.08,564.38,True
./audio_data\Original_data\PIKARU8_20240719_081002.wav,432.96,433.26,False
./audio_data\Original_data\PIKARU25_20240809_151002.wav,28.16,28.46,False
./audio_data\New_data\PIKARU6_20240722_114002.wav,73.48,73.78,True
./audio_data\New_data\PIKARU14_20240727_133002.wav,551.32,551.62,False
./audio_data\Original_data\STE-038.wav,435.82,436.12,True
./audio_data\Original_data\PIKARU9_20240724_125002.wav,284.9,285.2,False
./audio_data\Original_data\PIKARU9_20240725_162002.wav,22.0,22.3,True
./audio_data\Original_data\PIKARU9_20240720_102002.wav,434.28,434.58,False
./audio_data\CWS\CWS-NOR_EG-CARIB-A3_20190706_043000.mp3,96.36,96.66,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T4_20210612_080000.mp3,192.94,193.24,True
./audio_data\New_data\PIKARU5_20240724_115002.wav,233.64,233.94,False
./audio_data\Original_data\PIKARU25_20240811_131002.wav,64.02,64.32,False
./audio_data\New_data\PIKARU14_20240729_120002.wav,396.88,397.18,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-248350-S2_20210622_041500.mp3,269.28,269.58,True
./audio_data\New_data\PIKARU10_20240726_122002.wav,253.66,253.96,False
./audio_data\New_data\PIKARU7_20240722_110002.wav,549.34,549.64,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-254641-T1_20210702_061500.mp3,229.68,229.98,False
./audio_data\Original_data\PIKARU10_20240720_182002.wav,163.24,163.54000000000002,True
./audio_data\Original_data\PIKARU10_20240720_182002.wav,568.26,568.56,True
./audio_data\New_data\PIKARU7_20240722_110002.wav,371.14,371.44,True
./audio_data\Original_data\PIKARU6_20240719_120002.wav,410.3,410.6,True
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-259270-T3_20210627_074500.mp3,52.36,52.66,False
./audio_data\Original_data\PIKARU14_20240728_102002.wav,471.02,471.32,False
