id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,created_at,updated_at,quality_grade,url,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,place_state_name,common_name
133712238,a80976ce-5f40-4cfc-aa2c-2119bf2f0854,2022/07/19 11:52 AM,2022-07-19,2022-07-19 18:52:00 UTC,America/Dawson,1717202,2022-09-05 02:09:21 UTC,2022-09-16 09:32:55 UTC,research,https://www.inaturalist.org/observations/133712238,,2,0,false,,"Yukon, Canada",62.002635984,-140.1138698705,50,,,,50,,open,false,,,Yukon,Collared Pika
133712240,442fa5a1-1c7e-4910-b9a2-c5ee5460c9bf,2022/07/19 12:10 PM,2022-07-19,2022-07-19 19:10:00 UTC,America/Dawson,1717202,2022-09-05 02:09:22 UTC,2022-09-16 09:32:54 UTC,research,https://www.inaturalist.org/observations/133712240,,2,0,false,,"Yukon, Canada",62.0060988728,-140.115868453,50,,,,50,,open,false,,,Yukon,Collared Pika
133875108,e3648503-ae8d-49b2-a567-71ec9409b313,2022-09-05 11:44:51,2022-09-05,2022-09-05 19:44:51 UTC,America/Anchorage,1239179,2022-09-06 04:14:54 UTC,2022-09-06 18:09:45 UTC,research,https://www.inaturalist.org/observations/133875108,,1,0,false,2,"Healy, AK 99743, USA",63.7401253997,-149.2805003997,,,,,,,open,false,gps,gps,Alaska,Collared Pika
133990600,3d074532-e20b-49de-b4ee-cdc912af5370,2022-09-03 13:02:00,2022-09-03,2022-09-03 20:02:00 UTC,America/Whitehorse,2028304,2022-09-07 01:49:46 UTC,2023-07-10 05:34:38 UTC,research,https://www.inaturalist.org/observations/133990600,,3,0,false,2,"Elsa, YT Y0B 1J0, Canada",63.2304009689,-130.1021223888,2251,,,,2251,,open,false,,,Yukon,Collared Pika
134174545,7baadc3c-36d6-4572-9bbd-02adf653267c,2022/09/07 3:16 PM,2022-09-07,2022-09-07 22:16:00 UTC,America/Whitehorse,111081,2022-09-08 14:49:06 UTC,2022-09-09 21:33:57 UTC,research,https://www.inaturalist.org/observations/134174545,,1,0,false,,"Yukon, Canada",60.5234388889,-136.2424916667,5,,,,5,,open,false,,,Yukon,Collared Pika
134422172,732fd6ce-5ee1-443e-84ce-746aabced357,2022-09-02 11:05:37-07:00,2022-09-02,2022-09-02 18:05:37 UTC,America/Dawson,2578513,2022-09-10 14:12:51 UTC,2022-09-15 00:56:55 UTC,research,https://www.inaturalist.org/observations/134422172,"",1,0,false,3,"Old Crow, YT, CA",64.4310083333,-138.4461966667,4,,,,4,,open,false,,,Yukon,Collared Pika
134780738,1dc2131a-c5b5-4d35-a3a0-1ac655c331cf,2022/09/11 5:57 PM,2022-09-11,2022-09-12 00:57:00 UTC,America/Whitehorse,1717202,2022-09-12 21:00:40 UTC,2023-09-06 16:32:15 UTC,research,https://www.inaturalist.org/observations/134780738,First of 2 seen within 100 m. Photo 2 shows the small rock pile habitat.,2,0,false,,"Yukon, Canada",60.8689571984,-135.9699593227,4,,,,4,,open,false,,"",Yukon,Collared Pika
134780739,51cc02aa-33f4-40a1-a6e2-53c13a80ea4d,2022/09/11 6:09 PM,2022-09-11,2022-09-12 01:09:00 UTC,America/Whitehorse,1717202,2022-09-12 21:00:40 UTC,2022-09-18 06:11:38 UTC,research,https://www.inaturalist.org/observations/134780739,Second of 2 seen within 100 m (15 minutes).,1,0,false,,"Yukon, Canada",60.869980217,-135.9699533809,4,,,,4,,open,false,,"",Yukon,Collared Pika
135597427,4ed4befc-1914-4587-aed8-6368ad642116,2022/07/31 7:21 PM,2022-07-31,2022-08-01 03:21:00 UTC,America/Anchorage,88577,2022-09-18 23:33:49 UTC,2022-09-20 05:14:11 UTC,research,https://www.inaturalist.org/observations/135597427,"",1,0,false,,"Denali, AK, USA",63.7400819962,-149.2829619245,15,,,,15,,open,false,,,Alaska,Collared Pika
135674644,18dc3dd0-20bf-4c04-b669-4d9c2d1a6ad6,2022/09/14 6:55 PM,2022-09-14,2022-09-15 02:55:00 UTC,America/Anchorage,522270,2022-09-19 15:55:37 UTC,2023-04-18 15:47:43 UTC,research,https://www.inaturalist.org/observations/135674644,,2,0,false,,"Anchorage, AK, USA",61.207801,-149.394298,,,,,,,open,false,,,Alaska,Collared Pika
135750081,22f0f4b2-b99d-48a5-aa3d-10db62d1ae26,2022/07/18 3:10 PM,2022-07-18,2022-07-18 22:10:00 UTC,America/Dawson,1087911,2022-09-20 04:02:57 UTC,2022-10-01 14:44:54 UTC,research,https://www.inaturalist.org/observations/135750081,"",3,0,false,,"Hump Mtn., vic. Koidern, Yukon, Canada",61.9932664584,-140.7233975358,400,,,,400,,open,false,,,Yukon,Collared Pika
135875338,b1804529-dc16-4089-86de-111595f44426,2022/09/19 5:18 PM,2022-09-19,2022-09-20 00:18:00 UTC,America/Whitehorse,1717202,2022-09-21 04:08:26 UTC,2022-09-27 11:32:13 UTC,research,https://www.inaturalist.org/observations/135875338,First of 2 separate Pikas photographed on this rock pile this day. I heard at least 2 others calling while on the other side of this same mountain.,2,0,false,,"Yukon, Canada",61.0115685548,-135.9787768614,30,,,,30,,open,false,,"",Yukon,Collared Pika
135875341,7fd6311f-e2c5-4950-82f5-11c6e9b7829a,2022/09/19 5:38 PM,2022-09-19,2022-09-20 00:38:00 UTC,America/Whitehorse,1717202,2022-09-21 04:08:26 UTC,2022-09-27 11:32:12 UTC,research,https://www.inaturalist.org/observations/135875341,"Dens site with several latrines and hay piles, one of which had fresh-cut Mertensia paniculata leaves. For a view of the resident: https://www.inaturalist.org/observations/135875342",2,0,false,,"Yukon, Canada",61.012050993,-135.9794767488,30,,,,30,,open,false,,"",Yukon,Collared Pika
135875342,b1ff04ad-e1f2-4b3a-a7d9-65b633bea0ce,2022/09/19 5:41 PM,2022-09-19,2022-09-20 00:41:00 UTC,America/Whitehorse,1717202,2022-09-21 04:08:27 UTC,2022-09-27 11:32:08 UTC,research,https://www.inaturalist.org/observations/135875342,Second of 2 separate Pikas photographed on this rockpile this day. This one was near latrine and hay-pile with fresh cut Mertensia paniculata leaves.,2,0,false,,"Yukon, Canada",61.0117000193,-135.9783953045,31,,,,31,,open,false,,"",Yukon,Collared Pika
137787372,208a1739-0184-4b9a-aa06-202d1a2809a2,2022/06/26 3:27 PM,2022-06-26,2022-06-26 23:27:00 UTC,America/Anchorage,922012,2022-10-06 20:03:37 UTC,2022-10-06 23:20:19 UTC,research,https://www.inaturalist.org/observations/137787372,,2,0,false,,"Fishhook, AK, USA",61.7968059118,-149.273683291,218,,,,218,,open,false,,,Alaska,Collared Pika
142340334,fac7077f-3ff9-42a8-ba31-7052073b5a56,2022/07/27 6:52 PM,2022-07-27,2022-07-28 02:52:00 UTC,America/Anchorage,3453090,2022-11-19 04:12:14 UTC,2024-07-26 22:21:06 UTC,research,https://www.inaturalist.org/observations/142340334,,1,0,false,,"Fishhook, AK, USA",61.7516168481,-149.3142394237,122,,,,122,,open,false,,,Alaska,Collared Pika
150249201,640c4baf-29a9-4b50-8297-740c65696ff9,2021/06/27 10:24 AM,2021-06-27,2021-06-27 17:24:00 UTC,America/Whitehorse,1018338,2023-03-04 21:56:51 UTC,2023-04-05 03:17:54 UTC,research,https://www.inaturalist.org/observations/150249201,,2,0,false,,"Whitehorse, YT, Canada",60.6253418029,-135.1425245948,61,,,,61,,open,false,,,Yukon,Collared Pika
150251474,7fc1c513-3aaf-4af3-b273-05744ceaaa9c,2020/09/29 11:26 AM,2020-09-29,2020-09-29 18:26:00 UTC,America/Whitehorse,1018338,2023-03-04 22:22:21 UTC,2023-03-06 14:14:14 UTC,research,https://www.inaturalist.org/observations/150251474,,2,0,false,,"Yukon, Canada",60.0813321956,-134.6961355351,122,,,,122,,open,false,,,Yukon,Collared Pika
150276697,f34bf4c8-5844-4d89-a92d-5e89f2081959,2017/09/02 3:17 PM,2017-09-02,2017-09-02 23:17:00 UTC,America/Anchorage,6463009,2023-03-05 04:08:50 UTC,2023-03-05 08:43:28 UTC,research,https://www.inaturalist.org/observations/150276697,,2,0,false,,"Parks Hwy, Denali National Park and Preserve, AK, USA",63.1148002,-151.1926058,199405,,,,199405,,open,false,,,Alaska,Collared Pika
154239187,47abe1cf-dfb3-4889-b271-b0558f045bfd,2022-08-07 16:14:23-08:00,2022-08-07,2022-08-08 00:14:23 UTC,America/Anchorage,3082892,2023-04-10 07:46:06 UTC,2023-04-11 11:24:30 UTC,research,https://www.inaturalist.org/observations/154239187,"",1,0,false,3,"Denali National Park & Preserve, AK, US",63.5366533333,-149.812575,32,,,,32,,open,false,,,Alaska,Collared Pika
156019331,5900220a-ab80-4330-9bf8-a6aa869c3aca,2017/08/28 4:24 PM,2017-08-28,2017-08-29 00:24:00 UTC,America/Anchorage,814216,2023-04-22 10:08:53 UTC,2023-04-28 15:12:07 UTC,research,https://www.inaturalist.org/observations/156019331,"",2,0,false,,"Parks Hwy, Denali National Park and Preserve, AK, USA",63.1148002,-151.1926058,199405,,,,199405,,open,false,,,Alaska,Collared Pika
165834936,743e46b5-6452-4089-b085-d30f358c9cfe,2012-08-11 20:25:50,2012-08-11,2012-08-12 04:25:50 UTC,America/Anchorage,6361967,2023-06-06 02:33:21 UTC,2023-06-12 19:14:07 UTC,research,https://www.inaturalist.org/observations/165834936,Sitting on a rock next to the Flattop trail,1,0,false,2,"Anchorage Municipality, Anchorage, AK, USA",61.0921419442,-149.6700585634,709,,,,709,,open,false,gps,gps,Alaska,Collared Pika
167964727,2bbb98fa-b8f9-431c-9dab-8569d00c7171,2023/06/08 11:14 PM,2023-06-08,2023-06-09 07:14:00 UTC,America/Anchorage,5597362,2023-06-17 21:26:10 UTC,2023-07-22 07:46:32 UTC,research,https://www.inaturalist.org/observations/167964727,,2,0,false,,"Denali National Park and Preserve, Park Rd, Alaska 99755, USA",63.7399515,-149.291586,413,,,,413,,open,false,,,Alaska,Collared Pika
168857164,09c65e41-4ab3-4f34-bf30-8958ba8a71a7,2023/06/06 5:56 PM,2023-06-06,2023-06-07 00:56:00 UTC,America/Dawson,42119,2023-06-22 17:24:32 UTC,2023-07-06 15:05:43 UTC,research,https://www.inaturalist.org/observations/168857164,"",1,0,false,,"Yukon, Canada",64.60619,-138.316045,,,,,,,open,false,,,Yukon,Collared Pika
173234852,f796a945-d06b-4e4e-8edf-b3af3071e353,2023-07-15 16:00:30,2023-07-15,2023-07-16 00:00:30 UTC,America/Anchorage,7156457,2023-07-16 16:12:56 UTC,2023-10-03 04:13:52 UTC,research,https://www.inaturalist.org/observations/173234852,,2,0,false,2,"Healy, AK 99743, USA",63.7392529047,-149.2887413129,1077,,,,1077,,open,false,gps,gps,Alaska,Collared Pika
173330122,6c1abec7-5ce4-4c99-a439-04c73d2bffda,2023/06/16 2:12 PM,2023-06-16,2023-06-16 22:12:00 UTC,America/Anchorage,787662,2023-07-17 00:50:05 UTC,2023-07-22 07:11:16 UTC,research,https://www.inaturalist.org/observations/173330122,,1,0,false,,"Copper River Census Area, AK, USA",63.0959336775,-146.4383693299,61,,,,61,,open,false,,,Alaska,Collared Pika
173588337,8e7ec296-7f47-4b54-8735-de034a9429c2,2023-07-16 20:28:12-07:00,2023-07-16,2023-07-17 03:28:12 UTC,America/Whitehorse,480504,2023-07-18 13:26:31 UTC,2024-10-27 12:54:45 UTC,research,https://www.inaturalist.org/observations/173588337,"",1,0,false,3,"Kusawa, CA-YT-YT, CA-YT, CA",60.0996153537,-136.0281850347,9,,,,9,,open,false,,,Yukon,Collared Pika
173720353,0ccc8642-5cc0-4f13-b953-9dc7acaf9d0b,2023/06/29 2:06 PM,2023-06-29,2023-06-29 22:06:00 UTC,America/Anchorage,336699,2023-07-19 05:19:03 UTC,2023-07-22 06:05:43 UTC,research,https://www.inaturalist.org/observations/173720353,,1,0,false,,"Fishhook, AK, USA",61.7945388889,-149.2896777778,1,,,,1,,open,false,,,Alaska,Collared Pika
173722530,48e27508-43a4-471a-ae2f-cffe066fe7c4,2023-07-18 18:48:29-05:00,2023-07-18,2023-07-18 23:48:29 UTC,America/Anchorage,1475213,2023-07-19 05:45:59 UTC,2023-07-22 06:04:00 UTC,research,https://www.inaturalist.org/observations/173722530,"",1,0,false,3,"Palmer, AK, US",61.7808083333,-149.2710583333,4,,,,4,,open,false,,,Alaska,Collared Pika
174808163,5b5206c9-a8a3-4631-98b2-c88dcbf38afa,2023/07/22 12:26 PM,2023-07-22,2023-07-22 20:26:00 UTC,America/Anchorage,1000,2023-07-25 04:05:44 UTC,2024-10-28 15:30:20 UTC,research,https://www.inaturalist.org/observations/174808163,,3,0,false,,"Anchorage, AK, USA",61.0875832103,-149.6602599776,15,,,,15,,open,false,,,Alaska,Collared Pika
174981969,78b181b4-61ea-4a0e-8b28-72f91d029d84,2023-07-25 16:18:44-07:00,2023-07-25,2023-07-25 23:18:44 UTC,America/Dawson,1898993,2023-07-26 03:52:24 UTC,2023-07-26 20:50:30 UTC,research,https://www.inaturalist.org/observations/174981969,"Hay pile with equisetum, @smorrison",1,0,false,3,"Yukon, CA-YT, CA",65.0632161873,-138.2594071936,8,,,,8,,open,false,,,Yukon,Collared Pika
174982065,957816ec-f85e-4889-bfce-78f9851cc39b,2023-07-25 15:58:20-07:00,2023-07-25,2023-07-25 22:58:20 UTC,America/Dawson,1898993,2023-07-26 03:53:32 UTC,2023-07-26 20:50:29 UTC,research,https://www.inaturalist.org/observations/174982065,"Multiple fresh hay piles and visual, @smorrison 
",1,0,false,3,"Yukon, CA-YT, CA",65.0627844823,-138.2599396942,8,,,,8,,open,false,,,Yukon,Collared Pika
176007925,7c31ebe6-4801-45ea-bb8a-51047b55e0c4,2023-07-31 09:54:29,2023-07-31,2023-07-31 17:54:29 UTC,America/Anchorage,1022491,2023-07-31 21:59:11 UTC,2023-07-31 22:25:11 UTC,research,https://www.inaturalist.org/observations/176007925,,1,0,false,2,"Fishhook, AK, USA",61.7728064,-149.3001088,,,,,,,open,false,gps,gps,Alaska,Collared Pika
176337011,fc0e24b4-68c2-4208-9660-c602970951fd,2023/07/26 9:01 AM,2023-07-26,2023-07-26 17:01:00 UTC,America/Anchorage,245719,2023-08-02 21:15:47 UTC,2023-08-02 22:32:07 UTC,research,https://www.inaturalist.org/observations/176337011,,1,0,false,,"Denali Borough, AK, USA",63.7398309322,-149.2887916202,8,,,,8,,open,false,,,Alaska,Collared Pika
176677918,6da9d5bc-c6e6-4227-8255-f87f77f3b266,2023-06-30 18:14:58,2023-06-30,2023-07-01 01:14:58 UTC,America/Whitehorse,1313415,2023-08-04 22:27:32 UTC,2023-09-17 11:13:01 UTC,research,https://www.inaturalist.org/observations/176677918,Casual sighting .. relatively tolerant of presence,2,0,false,2,"Carcross, YT Y0B 1B0, Canada",60.2325470732,-134.6601446718,518,,,,518,,open,false,gps,gps,Yukon,Collared Pika
177782579,ea54ed02-be87-41e7-afba-2dd4871006fe,2023-08-07 12:02:50,2023-08-07,2023-08-07 19:02:50 UTC,America/Whitehorse,5467084,2023-08-11 06:08:01 UTC,2023-08-11 20:52:16 UTC,research,https://www.inaturalist.org/observations/177782579,,2,0,false,2,Canada,60.0286749154,-135.2718433589,9,,,,24849,obscured,open,true,,,Yukon,Collared Pika
178125646,9890f3f9-559a-4244-a562-b82d9dd923d3,2023/07/24 7:03 PM,2023-07-24,2023-07-25 03:03:00 UTC,America/Anchorage,247751,2023-08-13 05:46:38 UTC,2024-03-09 02:19:02 UTC,research,https://www.inaturalist.org/observations/178125646,,1,0,false,,"Denali Borough, AK, USA",63.5565574616,-149.7528012972,3121,,,,3121,,open,false,,,Alaska,Collared Pika
178314619,a1f7bd8c-7479-4dac-a400-e5b70e65e4bb,2023/07/05 11:33 AM,2023-07-05,2023-07-05 19:33:00 UTC,America/Anchorage,5340136,2023-08-14 04:09:32 UTC,2023-10-13 13:57:43 UTC,research,https://www.inaturalist.org/observations/178314619,,2,0,false,,"Copper River Census Area, AK, USA",61.0315554035,-143.4184089364,15,,,,15,,open,false,,,Alaska,Collared Pika
178597985,9dc73736-dcc0-4e1c-ad7f-4a8f29441096,2023/08/04 8:37 PM,2023-08-04,2023-08-05 04:37:00 UTC,America/Anchorage,2420238,2023-08-15 21:51:08 UTC,2023-08-16 02:16:25 UTC,research,https://www.inaturalist.org/observations/178597985,"",1,0,false,,"Denali Borough, AK, USA",63.7394588306,-149.2777030209,122,,,,122,,open,false,,,Alaska,Collared Pika
179470164,636e305d-8d06-4f7d-9cec-9b70aa303d33,2023-08-21 10:19:20+07:00,2023-08-20,2023-08-21 03:19:20 UTC,America/Anchorage,30827,2023-08-21 03:27:37 UTC,2023-08-21 06:23:43 UTC,research,https://www.inaturalist.org/observations/179470164,"",1,0,false,3,"Denali National Park & Preserve, AK, US",63.7400673462,-149.2889832824,170,,,,170,,open,false,,,Alaska,Collared Pika
179852683,caf96c4a-cde7-40e9-a0d0-4b105278cf3e,2023-08-22 13:44:33,2023-08-22,2023-08-22 21:44:33 UTC,America/Anchorage,757995,2023-08-23 17:17:51 UTC,2023-09-17 11:10:08 UTC,research,https://www.inaturalist.org/observations/179852683,,1,0,false,2,"Healy, AK 99743, USA",63.7394429343,-149.2820213735,157,,,,157,,open,false,gps,gps,Alaska,Collared Pika
180689942,0c3c7d80-1a79-4973-8c56-e90a748343fd,2023/06/26 4:40 PM,2023-06-26,2023-06-27 00:40:00 UTC,America/Anchorage,4808041,2023-08-28 22:35:33 UTC,2023-09-14 02:26:19 UTC,research,https://www.inaturalist.org/observations/180689942,,2,0,false,,"Denali Borough, AK, USA",63.7399418488,-149.2877576769,15,,,,15,,open,false,,,Alaska,Collared Pika
181120341,f0f20775-c45d-4177-9639-4dc837ad9fe2,2023-08-19 09:30:17-08:00,2023-08-19,2023-08-19 17:30:17 UTC,America/Anchorage,773801,2023-08-31 22:14:59 UTC,2023-09-23 15:01:02 UTC,research,https://www.inaturalist.org/observations/181120341,"A pika made it’s way into Camp Denali’s woodshed!
",1,0,false,3,"Denali National Park & Preserve, AK, US",63.51912,-150.898545,3,,,,3,,open,false,,,Alaska,Collared Pika
181307554,5e39b230-2ce4-4023-baf9-da2edebfd934,2023/08/21 12:26 PM AKDT,2023-08-21,2023-08-21 20:26:00 UTC,America/Anchorage,3563772,2023-09-02 03:59:54 UTC,2023-09-17 11:10:18 UTC,research,https://www.inaturalist.org/observations/181307554,,1,0,false,,"Willow, AK, USA",61.7687026802,-149.3309716053,347,,,,347,,open,false,,,Alaska,Collared Pika
181386184,c834c3a1-95c2-453d-a915-9b1799d42dc8,2019/09/15 10:01 AM,2019-09-15,2019-09-15 18:01:00 UTC,America/Anchorage,7302265,2023-09-02 14:56:52 UTC,2023-09-14 02:21:08 UTC,research,https://www.inaturalist.org/observations/181386184,"",1,0,false,,"Denali Borough, AK, USA",63.7249883229,-149.5206932307,977,,,,977,,open,false,,,Alaska,Collared Pika
181750368,ac1b65fd-ca5f-4370-984e-9a84029e699c,2023-09-04 08:30:10-07:00,2023-09-04,2023-09-04 15:30:10 UTC,America/Whitehorse,264221,2023-09-04 15:30:37 UTC,2024-08-04 12:31:59 UTC,research,https://www.inaturalist.org/observations/181750368,"",1,0,false,3,"Keno Hill, YT, CA",63.9378630811,-135.2055676201,4,,,,4,,open,false,,,Yukon,Collared Pika
181761269,75e64e6d-50c4-499d-92c1-bbd0c7d921aa,2023-09-04 09:38:40-07:00,2023-09-04,2023-09-04 16:38:40 UTC,America/Whitehorse,264221,2023-09-04 16:39:20 UTC,2023-09-17 11:12:38 UTC,research,https://www.inaturalist.org/observations/181761269,"",1,0,false,3,"Keno Hill, YT, CA",63.9378716667,-135.2029716667,16,,,,16,,open,false,,,Yukon,Collared Pika
181825169,e9cd7d58-364f-4f1c-81b3-74ebf9dc0541,2023-09-02 17:09:57-08:00,2023-09-02,2023-09-03 01:09:57 UTC,America/Anchorage,2831928,2023-09-04 23:13:14 UTC,2023-12-28 05:42:00 UTC,research,https://www.inaturalist.org/observations/181825169,Lifer,1,0,false,3,"Denali National Park & Preserve, AK, US",63.740025,-149.2907116667,3,,,,3,,open,false,,,Alaska,Collared Pika
181825458,d044ade2-cc4b-45a4-8860-bb270a087013,2023-09-02 17:45:43-08:00,2023-09-02,2023-09-03 01:45:43 UTC,America/Anchorage,2831928,2023-09-04 23:15:01 UTC,2023-12-28 05:41:37 UTC,research,https://www.inaturalist.org/observations/181825458,"",1,0,false,3,"Denali National Park & Preserve, AK, US",63.7395666667,-149.279725,4,,,,4,,open,false,,,Alaska,Collared Pika
182125175,b59c46d5-f1bb-47e3-8678-1a61fdaa62f3,2023/09/04 9:49 AM,2023-09-04,2023-09-04 16:49:00 UTC,America/Whitehorse,264221,2023-09-07 00:56:36 UTC,2023-09-22 10:41:39 UTC,research,https://www.inaturalist.org/observations/182125175,"",2,0,false,,"Keno hill, YT Y0B 1J0, Canada",63.93764,-135.20407,7,,,,7,,open,false,,,Yukon,Collared Pika
182125384,08f3eb02-ab9f-4751-a505-cb559d10eba2,2023/09/04 11:11 AM,2023-09-04,2023-09-04 18:11:00 UTC,America/Whitehorse,264221,2023-09-07 00:58:53 UTC,2023-09-22 10:41:36 UTC,research,https://www.inaturalist.org/observations/182125384,,2,0,false,,"Keno Hill, YT Y0B 1J0, Canada",63.9434690459,-135.2043332751,15,,,,15,,open,false,,,Yukon,Collared Pika
182337452,b50f6de9-a187-4f78-96b9-c2b09b6649da,2023-09-03 14:56:00,2023-09-03,2023-09-03 21:56:00 UTC,America/Whitehorse,2028304,2023-09-08 16:20:47 UTC,2023-09-10 10:37:54 UTC,research,https://www.inaturalist.org/observations/182337452,Pika poop in small burrow?,1,0,false,2,"Whitehorse, YT, Canada",60.5641252794,-135.0438437238,249,,,,249,,open,false,gps,gps,Yukon,Collared Pika
182337801,437798f1-7279-4f0f-a649-85f52485de86,2023-09-03 13:53:16,2023-09-03,2023-09-03 20:53:16 UTC,America/Whitehorse,2028304,2023-09-08 16:23:48 UTC,2023-09-10 10:37:46 UTC,research,https://www.inaturalist.org/observations/182337801,,1,0,false,2,"Whitehorse, YT, Canada",60.5642094997,-135.0449088997,,,,,,,open,false,gps,gps,Yukon,Collared Pika
182338020,1850c68f-8650-44c0-8759-995c2b9e7bc4,2023-09-03 13:48:00,2023-09-03,2023-09-03 20:48:00 UTC,America/Whitehorse,2028304,2023-09-08 16:25:07 UTC,2023-09-22 10:39:55 UTC,research,https://www.inaturalist.org/observations/182338020,,2,0,false,2,"Whitehorse, YT, Canada",60.5645136427,-135.0464243442,486,,,,486,,open,false,,,Yukon,Collared Pika
182339749,0ce84a8d-4d3c-4c0e-8024-4f5bc452978a,2023-09-04 13:47:00,2023-09-04,2023-09-04 20:47:00 UTC,America/Whitehorse,2028304,2023-09-08 16:38:51 UTC,2023-09-22 10:39:38 UTC,research,https://www.inaturalist.org/observations/182339749,Saw 17 Pika on Golden Horn Mountain Sept 3 (heard but couldn't spot about 15 more),2,0,false,2,"Carcross, YT Y0B 1B0, Canada",60.5614367613,-135.0465809181,1070,,,,1070,,open,false,gps,gps,Yukon,Collared Pika
182340215,94b5abeb-a0b4-4ed2-b443-0511b8238271,2023-09-04 14:23:00,2023-09-04,2023-09-04 21:23:00 UTC,America/Whitehorse,2028304,2023-09-08 16:41:53 UTC,2023-09-22 10:39:33 UTC,research,https://www.inaturalist.org/observations/182340215,,2,0,false,2,"Carcross, YT Y0B 1B0, Canada",60.5583317357,-135.0508335605,1074,,,,1074,,open,false,,,Yukon,Collared Pika
182340338,1c825f39-b64a-4c01-b561-0a033a54916f,2023-09-04 14:31:00,2023-09-04,2023-09-04 21:31:00 UTC,America/Whitehorse,2028304,2023-09-08 16:42:53 UTC,2023-09-22 10:39:26 UTC,research,https://www.inaturalist.org/observations/182340338,,2,0,false,2,"Carcross, YT Y0B 1B0, Canada",60.5640379506,-135.0475032628,1359,,,,1359,,open,false,gps,gps,Yukon,Collared Pika
182340472,e9273986-97f5-46fe-a63f-644bf616e95e,2023-09-04 14:35:00,2023-09-04,2023-09-04 21:35:00 UTC,America/Whitehorse,2028304,2023-09-08 16:43:54 UTC,2023-09-22 10:39:25 UTC,research,https://www.inaturalist.org/observations/182340472,,2,0,false,2,"Carcross, YT Y0B 1B0, Canada",60.5648739909,-135.0469222292,1074,,,,1074,,open,false,gps,gps,Yukon,Collared Pika
182341030,8d4426c7-eb4a-43df-97aa-59e552b00bb9,2023-09-04 15:16:00,2023-09-04,2023-09-04 22:16:00 UTC,America/Whitehorse,2028304,2023-09-08 16:48:41 UTC,2023-09-22 10:38:58 UTC,research,https://www.inaturalist.org/observations/182341030,Collared Pika and Rock Ptarmigan (in previous observation),2,0,false,2,"Carcross, YT Y0B 1B0, Canada",60.5646500713,-135.0507252663,1074,,,,1074,,open,false,gps,gps,Yukon,Collared Pika
182341696,6f14b633-c270-4f42-bc00-b7d2b321fe17,2023-09-05 18:07:26,2023-09-05,2023-09-06 01:07:26 UTC,America/Whitehorse,2028304,2023-09-08 16:52:58 UTC,2023-09-22 10:38:31 UTC,research,https://www.inaturalist.org/observations/182341696,,2,0,false,2,"Carcross, YT Y0B 1B0, Canada",60.5536821997,-135.0531823,,,,,,,open,false,gps,gps,Yukon,Collared Pika
182341739,8cfaae95-1ddb-4f16-83cf-b54ca0bb46d9,2023-09-04 15:31:00,2023-09-04,2023-09-04 22:31:00 UTC,America/Whitehorse,2028304,2023-09-08 16:53:07 UTC,2023-09-22 10:37:55 UTC,research,https://www.inaturalist.org/observations/182341739,,2,0,false,2,"Carcross, YT Y0B 1B0, Canada",60.5617589141,-135.047380887,1074,,,,1074,,open,false,gps,gps,Yukon,Collared Pika
183935587,0838c92b-63fc-4cdd-971f-36890bea0f7b,2023/08/09 5:24 PM,2023-08-09,2023-08-10 00:24:00 UTC,America/Vancouver,1189361,2023-09-19 02:38:33 UTC,2023-09-19 18:17:46 UTC,research,https://www.inaturalist.org/observations/183935587,"We glassed the rock slide at the north end of Three Guardsmen lake for about 30 minutes in the rain, hoping to hear calls or catch sight of a Pika. Thankfully @chris_coxson happened to be there with a scope, otherwise we may've dipped on this teeny lagomorph! Thank you!
Last picture showing habitat. Although this is a known spot to twitch Collared Pika, this obvs is the 
first on iNat for this exact location/ population, and fourth for B.C. of this species.",1,0,false,,"Three Guardsmen Lake, Tatshenshini-Alsek, Stikine Region, BC, Canada",59.6159642586,-136.4456541239,10,,,,10,,open,false,,,British Columbia,Collared Pika
184265360,f8d493eb-47b1-420e-9f20-e7884ffe0ffd,2023-09-14 13:17:36,2023-09-14,2023-09-14 21:17:36 UTC,America/Anchorage,7403233,2023-09-21 15:02:38 UTC,2023-12-30 05:56:41 UTC,research,https://www.inaturalist.org/observations/184265360,Little sweetie posed for me so nicely!,3,0,false,2,"Healy, AK 99743, USA",63.7403217119,-149.2912625894,48,,,,48,,open,false,,,Alaska,Collared Pika
185455621,050adc3b-41e2-4f96-92fe-6c311c5d039e,2023/08/09 5:08 PM,2023-08-09,2023-08-10 00:08:00 UTC,America/Vancouver,2600261,2023-09-29 17:53:56 UTC,2023-10-10 13:18:13 UTC,research,https://www.inaturalist.org/observations/185455621,,1,0,false,,"Stikine Region, BC, Canada",59.612846,-136.451523,25,,,,25,,open,false,,,British Columbia,Collared Pika
186160965,bed0f67b-401c-495a-ab66-5ac3e16a9fd6,2023-10-02 15:17:19+06:00,2023-10-02,2023-10-02 09:17:19 UTC,America/Whitehorse,1018338,2023-10-04 14:22:41 UTC,2023-10-11 02:41:39 UTC,research,https://www.inaturalist.org/observations/186160965,"",2,0,false,3,"Whitehorse, Unorganized, YT, CA",60.6991374054,-135.3705802219,368,,,,368,,open,false,,,Yukon,Collared Pika
